"","code_station","libelle_station","code_departement","libelle_departement","code_commune","libelle_commune","code_region","libelle_region","code_bassin","libelle_bassin","code_cours_eau","libelle_cours_eau","code_campagne","code_reseau","libelle_reseau","code_ecoulement","libelle_ecoulement","longitude","latitude","date_campagne","nombre_modalite_ecoulement","code_type_campagne","libelle_type_campagne","uri_reseau","etat_station","Annee"
"22228","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","75308","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-08-29,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22229","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","74853","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-08-16,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22230","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","74400","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-08-01,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22231","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","73853","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-07-19,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22232","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","73029","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-06-28,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22233","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","73028","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-05-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22234","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","71963","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2017-05-22,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2017
"22235","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","68851","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-09-21,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22236","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","68453","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-09-06,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22237","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","68289","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-08-22,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22238","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","68154","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-07-22,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22239","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","68096","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-06-27,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22240","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","67852","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2016-05-18,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2016
"22241","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","67453","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2015-09-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"22242","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","67402","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2015-08-27,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"22243","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","67252","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2015-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"22244","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","66944","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2015-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"22245","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","66866","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2015-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2015
"22246","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","66101","0000000134","Onde OFB","1","Ecoulement visible",9.517330976,42.197595545,2014-10-27,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22247","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","65654","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2014-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22248","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","64815","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2014-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22249","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","63850","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2014-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22250","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","63300","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2014-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22251","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","62602","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2014-05-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2014
"22252","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","1223","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2013-10-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22253","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","1196","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2013-09-19,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22254","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","1008","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2013-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22255","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","968","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2013-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22256","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","870","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2013-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22257","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","772","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2013-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2013
"22258","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","618","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2012-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22259","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","495","0000000134","Onde OFB","2","Ecoulement non visible",9.517330976,42.197595545,2012-08-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22260","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","329","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2012-07-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22261","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","272","0000000134","Onde OFB","1f","Ecoulement visible faible",9.517330976,42.197595545,2012-07-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22262","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","248","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2012-06-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22263","Y9210001","La Bravona à l'amont de la station de pompage","2B","Haute-Corse","2B143","LINGUIZZETTA","94","Corse","12","Corse","Y9210500","Rivière de Bravona","86","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.517330976,42.197595545,2012-05-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2012
"22264","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","102880","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2025-08-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"22265","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","101808","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2025-07-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"22266","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","101008","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2025-06-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"22267","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","99656","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2025-05-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2025
"22268","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","99100","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2025-04-11,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2025
"22269","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98917","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-11-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22270","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98905","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-10-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22271","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98901","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22272","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98789","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-09-23,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22273","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98642","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-08-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22274","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98505","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-07-22,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22275","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98302","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-06-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22276","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98218","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22277","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98171","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22278","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98161","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-03-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22279","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98153","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-02-22,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22280","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98135","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2024-01-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2024
"22281","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98111","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-11-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22282","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98031","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-10-23,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22283","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98017","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-10-10,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22284","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","98001","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-09-25,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22285","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97867","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-09-12,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22286","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97747","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-08-21,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22287","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97650","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-07-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22288","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97501","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-06-26,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22289","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97443","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-06-05,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22290","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97442","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-05-24,5,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22291","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97179","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-04-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22292","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97145","0000000134","Onde OFB","1a","Ecoulement visible acceptable",9.330254921,42.036518787,2023-03-24,5,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22293","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97050","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2023-02-22,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22294","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97026","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2023-01-23,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2023
"22295","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","97008","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-12-14,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22296","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96968","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-11-22,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22297","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96960","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-11-11,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22298","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96880","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-10-24,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22299","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96861","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-10-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22300","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96833","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-09-26,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22301","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96720","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-09-09,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22302","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96622","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-08-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22303","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96584","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-08-10,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22304","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96505","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-07-25,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22305","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96382","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-07-11,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22306","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96363","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-06-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22307","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96217","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-05-23,4,1,"usuelle","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22308","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96067","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-04-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
"22309","Y9420001","Le Varagno au pont de Coti","2B","Haute-Corse","2B236","POGGIO-DI-NAZZA","94","Corse","12","Corse","Y9420520","Ruisseau de Varagno","96056","0000000134","Onde OFB","1","Ecoulement visible",9.330254921,42.036518787,2022-03-25,4,2,"complémentaire","http://id.eaufrance.fr/dc/0000000134","Active",2022
